trtmnt,Year,Age,S_NoTr,S_BA,S_SDI,S_CCF,S_TpHt,S_QMD,S_Mer,S_SLgCft,S_SLgBft,R_NoTr,R_Mer,R_SLgCft,R_SLgBft,Aft_BA,Aft_SDI,Aft_CCF,Aft_TpHt, AftQMD,G_PYr,G_Accre,G_Mort,MAIMer,Fortyp,MAISS
ht.a30,1991,7,588,28,60,51,27,3.0,715,707,4267,0,0,0,0,28,60,51,27,3.0,1,17,0,0.0,162,34
ht.a30,1992,8,587,32,68,59,29,3.2,731,724,4381,0,0,0,0,32,68,59,29,3.2,1,21,0,0.0,162,34
ht.a30,1993,9,586,36,80,70,31,3.4,752,744,4525,0,0,0,0,36,80,70,31,3.4,1,17,0,0.0,162,33
ht.a30,1994,10,585,40,89,79,32,3.5,769,761,4645,0,0,0,0,40,89,79,32,3.5,1,17,0,0.0,162,33
ht.a30,1995,11,584,43,97,87,34,3.7,785,778,4762,0,0,0,0,43,97,87,34,3.7,1,18,0,0.0,162,33
ht.a30,1996,12,583,47,106,97,35,3.9,803,796,4887,0,0,0,0,47,106,97,35,3.9,1,28,0,0.0,162,33
ht.a30,1997,13,582,52,116,108,36,4.0,831,815,5021,0,0,0,0,52,116,108,36,4.0,1,46,0,0.0,162,33
ht.a30,1998,14,581,55,123,117,37,4.2,877,829,5122,0,0,0,0,55,123,117,37,4.2,1,18,0,0.0,162,33
ht.a30,1999,15,580,60,133,127,38,4.4,894,843,5220,0,0,0,0,60,133,127,38,4.4,1,19,0,0.0,162,33
ht.a30,2000,16,579,66,145,139,40,4.6,913,858,5329,0,0,0,0,66,145,139,40,4.6,1,29,0,0.0,162,33
ht.a30,2001,17,578,71,156,150,41,4.8,942,873,5431,0,0,0,0,71,156,150,41,4.8,1,62,0,0.0,162,23
ht.a30,2002,18,576,77,168,160,42,5.0,1003,887,5538,0,0,0,0,77,168,160,42,5.0,1,186,0,0.0,162,23
ht.a30,2003,19,575,83,180,170,44,5.2,1189,902,5642,0,0,0,0,83,180,170,44,5.2,1,140,1,0.0,162,23
ht.a30,2004,20,574,89,191,180,45,5.3,1329,916,5740,0,0,0,0,89,191,180,45,5.3,1,85,1,0.0,162,22
ht.a30,2005,21,573,95,203,190,46,5.5,1413,930,5842,0,0,0,0,95,203,190,46,5.5,1,55,1,0.0,162,22
ht.a30,2006,22,572,101,213,199,48,5.7,1468,942,5928,0,0,0,0,101,213,199,48,5.7,1,62,1,0.0,162,22
ht.a30,2007,23,571,107,224,208,49,5.9,1528,955,6019,0,0,0,0,107,224,208,49,5.9,1,84,1,0.0,162,22
ht.a30,2008,24,570,115,239,222,50,6.1,1612,971,6138,0,0,0,0,115,239,222,50,6.1,1,92,7,0.0,162,22
ht.a30,2009,25,562,122,250,231,51,6.3,1697,985,6236,0,0,0,0,122,250,231,51,6.3,1,114,11,0.0,162,22
ht.a30,2010,26,550,128,259,240,53,6.5,1800,998,6332,0,0,0,0,128,259,240,53,6.5,1,96,9,0.0,162,22
ht.a30,2011,27,541,132,265,245,54,6.7,1887,1008,6406,0,0,0,0,132,265,245,54,6.7,1,115,10,0.0,162,22
ht.a30,2012,28,532,136,272,252,55,6.9,1992,1018,6484,0,0,0,0,136,272,252,55,6.9,1,110,9,0.0,162,22
ht.a30,2013,29,525,140,278,257,56,7.0,2092,1028,6553,0,0,0,0,140,278,257,56,7.0,1,163,12,0.0,162,21
ht.a30,2014,30,516,146,286,265,57,7.2,2243,1040,6642,0,0,0,0,146,286,265,57,7.2,1,191,13,0.0,162,21
ht.a30,2015,31,507,151,294,271,58,7.4,2422,1051,6724,0,0,0,0,151,294,271,58,7.4,1,252,17,0.0,162,21
ht.a30,2016,32,498,158,303,280,59,7.6,2656,1065,6828,0,0,0,0,158,303,280,59,7.6,1,210,16,0.0,162,21
ht.a30,2017,33,490,163,310,287,60,7.8,2850,1131,7167,0,0,0,0,163,310,287,60,7.8,1,212,18,0.0,162,21
ht.a30,2018,34,483,168,317,293,61,8.0,3044,1294,7966,0,0,0,0,168,317,293,61,8.0,1,180,18,0.0,162,21
ht.a30,2019,35,476,173,324,300,61,8.2,3206,1513,9022,0,0,0,0,173,324,300,61,8.2,1,164,17,0.0,162,21
ht.a30,2020,36,471,178,329,305,62,8.3,3353,1679,9825,0,0,0,0,178,329,305,62,8.3,1,168,17,0.0,162,11
ht.a30,2021,37,466,182,335,310,63,8.5,3504,1842,10628,0,0,0,0,182,335,310,63,8.5,1,160,17,0.0,162,11
ht.a30,2022,38,461,186,341,316,64,8.6,3646,2034,11570,0,0,0,0,186,341,316,64,8.6,1,153,18,0.0,162,11
ht.a30,2023,39,456,191,346,321,64,8.8,3780,2236,12559,0,0,0,0,191,346,321,64,8.8,1,150,18,0.0,162,11
ht.a30,2024,40,452,195,352,326,65,8.9,3912,2327,13057,0,0,0,0,195,352,326,65,8.9,0,0,0,0.0,404,11
ht.a30,1984,0,296,141,246,283,80,9.3,3805,3045,15655,288,3231,2481,12451,17,24,29,87,18.9,1,18,1,0.0,162,12
ht.a30,1985,1,141,17,24,29,19,4.7,590,581,3316,0,0,0,0,17,24,29,19,4.7,1,20,0,0.0,601,34
ht.a30,1986,2,608,18,25,29,21,2.3,610,601,3451,0,0,0,0,18,25,29,21,2.3,1,20,0,0.0,162,14
ht.a30,1987,3,607,18,26,30,22,2.3,629,620,3582,0,0,0,0,18,26,30,22,2.3,1,22,0,0.0,162,14
ht.a30,1988,4,606,19,28,31,24,2.4,651,642,3734,0,0,0,0,19,28,31,24,2.4,1,20,1,0.0,162,14
ht.a30,1989,5,605,21,37,36,26,2.5,671,662,3871,0,0,0,0,21,37,36,26,2.5,1,26,0,0.0,162,14
ht.a30,1990,6,604,25,47,43,27,2.7,696,688,4049,0,0,0,0,25,47,43,27,2.7,1,32,0,0.0,162,34
ht.a30,1991,7,603,30,62,55,29,3.0,728,720,4273,0,0,0,0,30,62,55,29,3.0,1,23,0,0.0,162,34
ht.a30,1992,8,602,33,71,63,31,3.2,751,743,4435,0,0,0,0,33,71,63,31,3.2,1,30,0,0.0,162,33
ht.a30,1993,9,601,38,83,75,33,3.4,781,773,4647,0,0,0,0,38,83,75,33,3.4,1,25,0,0.0,162,33
ht.a30,1994,10,600,42,92,83,34,3.6,805,797,4822,0,0,0,0,42,92,83,34,3.6,1,25,0,0.0,162,33
ht.a30,1995,11,599,46,100,92,35,3.7,829,821,4996,0,0,0,0,46,100,92,35,3.7,1,27,0,0.0,162,33
ht.a30,1996,12,598,50,110,102,36,3.9,856,848,5186,0,0,0,0,50,110,102,36,3.9,1,35,0,0.0,162,33
ht.a30,1997,13,597,55,120,113,37,4.1,890,876,5390,0,0,0,0,55,120,113,37,4.1,1,49,0,0.0,162,33
ht.a30,1998,14,595,58,127,122,38,4.2,939,897,5545,0,0,0,0,58,127,122,38,4.2,1,27,0,0.0,162,33
ht.a30,1999,15,594,62,135,131,39,4.4,966,918,5697,0,0,0,0,62,135,131,39,4.4,1,24,0,0.0,162,33
ht.a30,2000,16,593,68,147,142,40,4.6,989,942,5868,0,0,0,0,68,147,142,40,4.6,1,32,0,0.0,162,33
ht.a30,2001,17,592,73,158,153,42,4.8,1020,963,6028,0,0,0,0,73,158,153,42,4.8,1,58,0,0.0,162,13
ht.a30,2002,18,591,80,170,164,43,5.0,1078,987,6202,0,0,0,0,80,170,164,43,5.0,1,145,0,0.0,162,13
ht.a30,2003,19,590,86,182,175,44,5.2,1222,1010,6376,0,0,0,0,86,182,175,44,5.2,1,179,0,0.0,162,23
ht.a30,2004,20,589,92,193,184,45,5.3,1401,1032,6536,0,0,0,0,92,193,184,45,5.3,1,106,1,0.0,162,22
ht.a30,2005,21,588,98,205,194,47,5.5,1507,1055,6708,0,0,0,0,98,205,194,47,5.5,1,56,1,0.0,162,22
ht.a30,2006,22,587,103,215,203,48,5.7,1562,1074,6852,0,0,0,0,103,215,203,48,5.7,1,64,1,0.0,162,22
ht.a30,2007,23,586,109,226,212,49,5.9,1625,1095,7010,0,0,0,0,109,226,212,49,5.9,1,92,0,0.0,162,22
ht.a30,2008,24,585,118,241,226,50,6.1,1716,1124,7227,0,0,0,0,118,241,226,50,6.1,1,88,11,0.0,162,22
ht.a30,2009,25,573,124,250,233,52,6.3,1793,1147,7404,0,0,0,0,124,250,233,52,6.3,1,110,12,0.0,162,22
ht.a30,2010,26,561,129,259,241,53,6.5,1892,1170,7585,0,0,0,0,129,259,241,53,6.5,1,95,9,0.0,162,22
ht.a30,2011,27,552,134,265,247,54,6.7,1977,1188,7722,0,0,0,0,134,265,247,54,6.7,1,104,10,0.0,162,22
ht.a30,2012,28,544,138,272,253,55,6.8,2072,1207,7868,0,0,0,0,138,272,253,55,6.8,1,106,9,0.0,162,22
ht.a30,2013,29,536,142,278,258,56,7.0,2169,1224,7999,0,0,0,0,142,278,258,56,7.0,1,149,11,0.0,162,21
ht.a30,2014,30,528,148,286,265,57,7.2,2306,1246,8170,0,0,0,0,148,286,265,57,7.2,1,163,12,0.0,162,21
ht.a30,2015,31,520,153,293,271,58,7.3,2458,1266,8329,0,0,0,0,153,293,271,58,7.3,1,246,16,0.0,162,21
ht.a30,2016,32,510,160,302,280,59,7.6,2688,1292,8533,0,0,0,0,160,302,280,59,7.6,1,221,15,0.0,162,21
ht.a30,2017,33,502,165,309,286,60,7.8,2895,1346,8851,0,0,0,0,165,309,286,60,7.8,1,214,17,0.0,162,21
ht.a30,2018,34,495,170,317,293,61,7.9,3092,1431,9323,0,0,0,0,170,317,293,61,7.9,1,192,17,0.0,162,21
ht.a30,2019,35,489,175,323,299,62,8.1,3267,1623,10284,0,0,0,0,175,323,299,62,8.1,1,168,16,0.0,162,21
ht.a30,2020,36,483,180,329,304,62,8.3,3419,1752,10946,0,0,0,0,180,329,304,62,8.3,1,154,15,0.0,404,11
ht.a30,2021,37,479,183,334,309,63,8.4,3559,1917,11773,0,0,0,0,183,334,309,63,8.4,1,153,15,0.0,404,11
ht.a30,2022,38,474,187,339,314,64,8.5,3697,2020,12302,0,0,0,0,187,339,314,64,8.5,1,131,15,0.0,404,11
ht.a30,2023,39,470,191,344,318,65,8.6,3813,2234,13346,0,0,0,0,191,344,318,65,8.6,1,138,15,0.0,404,11
ht.a30,2024,40,466,195,349,323,65,8.7,3936,2337,13895,0,0,0,0,195,349,323,65,8.7,0,0,0,0.0,404,11
ht.a30,1984,0,285,105,192,211,74,8.2,2506,1665,8892,278,1901,1068,5366,17,23,26,86,19.9,1,13,1,0.0,404,12
ht.a30,1985,1,165,17,23,26,18,4.3,618,609,3611,0,0,0,0,17,23,26,18,4.3,1,14,0,0.0,404,34
ht.a30,1986,2,632,17,24,26,19,2.2,631,622,3702,0,0,0,0,17,24,26,19,2.2,1,14,0,0.0,162,32
ht.a30,1987,3,631,18,25,26,21,2.3,644,635,3792,0,0,0,0,18,25,26,21,2.3,1,15,0,0.0,162,34
ht.a30,1988,4,630,18,26,27,22,2.3,659,650,3893,0,0,0,0,18,26,27,22,2.3,1,14,0,0.0,162,34
ht.a30,1989,5,629,20,35,32,24,2.4,672,663,3982,0,0,0,0,20,35,32,24,2.4,1,17,0,0.0,162,14
ht.a30,1990,6,628,23,44,38,25,2.6,689,680,4098,0,0,0,0,23,44,38,25,2.6,1,21,0,0.0,162,34
ht.a30,1991,7,627,28,58,49,26,2.8,709,701,4239,0,0,0,0,28,58,49,26,2.8,1,15,0,0.0,162,34
ht.a30,1992,8,626,31,66,56,27,3.0,724,715,4339,0,0,0,0,31,66,56,27,3.0,1,19,0,0.0,162,34
ht.a30,1993,9,625,35,77,67,28,3.2,742,734,4467,0,0,0,0,35,77,67,28,3.2,1,16,0,0.0,162,33
ht.a30,1994,10,623,38,86,75,29,3.4,757,749,4574,0,0,0,0,38,86,75,29,3.4,1,15,0,0.0,162,33
ht.a30,1995,11,622,42,94,84,30,3.5,772,764,4677,0,0,0,0,42,94,84,30,3.5,1,16,0,0.0,162,33
ht.a30,1996,12,621,45,102,93,31,3.7,788,780,4789,0,0,0,0,45,102,93,31,3.7,1,17,0,0.0,162,33
ht.a30,1997,13,620,49,111,102,31,3.8,805,797,4907,0,0,0,0,49,111,102,31,3.8,1,13,0,0.0,162,33
ht.a30,1998,14,619,52,118,109,32,3.9,818,810,4996,0,0,0,0,52,118,109,32,3.9,1,12,0,0.0,162,33
ht.a30,1999,15,618,56,127,117,33,4.1,830,822,5081,0,0,0,0,56,127,117,33,4.1,1,20,0,0.0,162,33
ht.a30,2000,16,617,61,137,127,34,4.3,850,836,5175,0,0,0,0,61,137,127,34,4.3,1,19,0,0.0,162,33
ht.a30,2001,17,616,66,148,137,35,4.4,869,848,5263,0,0,0,0,66,148,137,35,4.4,1,79,0,0.0,162,33
ht.a30,2002,18,614,71,159,148,36,4.6,948,862,5358,0,0,0,0,71,159,148,36,4.6,1,121,0,0.0,162,32
ht.a30,2003,19,613,77,170,159,36,4.8,1069,875,5449,0,0,0,0,77,170,159,36,4.8,1,66,0,0.0,162,32
ht.a30,2004,20,612,81,179,168,37,4.9,1134,886,5531,0,0,0,0,81,179,168,37,4.9,1,35,1,0.0,162,32
ht.a30,2005,21,611,87,190,177,38,5.1,1169,899,5620,0,0,0,0,87,190,177,38,5.1,1,20,1,0.0,162,32
ht.a30,2006,22,610,91,198,185,39,5.2,1188,910,5694,0,0,0,0,91,198,185,39,5.2,1,21,1,0.0,162,32
ht.a30,2007,23,609,96,207,194,40,5.4,1209,921,5771,0,0,0,0,96,207,194,40,5.4,1,54,1,0.0,162,32
ht.a30,2008,24,608,102,220,206,41,5.6,1262,936,5876,0,0,0,0,102,220,206,41,5.6,1,67,1,0.0,162,22
ht.a30,2009,25,606,108,231,217,42,5.7,1328,949,5970,0,0,0,0,108,231,217,42,5.7,1,94,1,0.0,162,22
ht.a30,2010,26,605,115,242,228,43,5.9,1421,962,6063,0,0,0,0,115,242,228,43,5.9,1,124,1,0.0,162,22
ht.a30,2011,27,604,119,250,236,44,6.0,1545,972,6134,0,0,0,0,119,250,236,44,6.0,1,193,5,0.0,162,22
ht.a30,2012,28,598,123,257,243,45,6.1,1733,982,6204,0,0,0,0,123,257,243,45,6.1,1,186,8,0.0,162,22
ht.a30,2013,29,591,126,262,248,45,6.3,1911,991,6265,0,0,0,0,126,262,248,45,6.3,1,192,13,0.0,162,22
ht.a30,2014,30,582,130,269,255,46,6.4,2091,1001,6341,0,0,0,0,130,269,255,46,6.4,1,158,14,0.0,162,22
ht.a30,2015,31,573,134,275,262,47,6.6,2235,1011,6414,0,0,0,0,134,275,262,47,6.6,1,181,19,0.0,162,22
ht.a30,2016,32,564,139,283,270,48,6.7,2396,1024,6503,0,0,0,0,139,283,270,48,6.7,1,122,17,0.0,162,22
ht.a30,2017,33,556,143,289,276,49,6.9,2502,1034,6574,0,0,0,0,143,289,276,49,6.9,1,156,17,0.0,162,22
ht.a30,2018,34,549,147,295,283,50,7.0,2641,1044,6646,0,0,0,0,147,295,283,50,7.0,1,141,17,0.0,162,22
ht.a30,2019,35,543,151,300,289,51,7.1,2765,1053,6711,0,0,0,0,151,300,289,51,7.1,1,150,15,0.0,162,21
ht.a30,2020,36,537,154,305,294,52,7.2,2900,1061,6769,0,0,0,0,154,305,294,52,7.2,1,128,15,0.0,162,21
ht.a30,2021,37,532,157,309,299,53,7.3,3013,1069,6827,0,0,0,0,157,309,299,53,7.3,1,131,16,0.0,162,21
ht.a30,2022,38,528,160,314,304,54,7.5,3128,1077,6883,0,0,0,0,160,314,304,54,7.5,1,136,17,0.0,162,21
ht.a30,2023,39,523,163,319,309,55,7.6,3247,1084,6938,0,0,0,0,163,319,309,55,7.6,1,147,17,0.0,162,21
ht.a30,2024,40,518,166,323,314,56,7.7,3377,1092,6993,0,0,0,0,166,323,314,56,7.7,0,0,0,0.0,162,21
ht.a40,1984,0,324,125,227,247,76,8.4,3055,2024,10595,316,2454,1431,7115,17,23,26,87,19.9,1,14,1,0.0,404,12
ht.a40,1985,1,126,17,23,27,18,5.0,614,606,3569,0,0,0,0,17,23,27,18,5.0,1,15,0,0.0,404,34
ht.a40,1986,2,593,17,24,27,19,2.3,629,620,3668,0,0,0,0,17,24,27,19,2.3,1,15,0,0.0,162,34
ht.a40,1987,3,592,18,25,27,21,2.3,643,635,3768,0,0,0,0,18,25,27,21,2.3,1,17,0,0.0,162,34
ht.a40,1988,4,591,18,26,28,23,2.4,660,652,3885,0,0,0,0,18,26,28,23,2.4,1,15,0,0.0,162,34
ht.a40,1989,5,590,21,36,33,24,2.5,675,667,3988,0,0,0,0,21,36,33,24,2.5,1,20,0,0.0,162,34
ht.a40,1990,6,589,24,47,41,26,2.7,694,686,4120,0,0,0,0,24,47,41,26,2.7,1,24,0,0.0,162,34
ht.a40,1991,7,588,29,62,53,28,3.0,718,710,4286,0,0,0,0,29,62,53,28,3.0,1,17,0,0.0,162,34
ht.a40,1992,8,587,33,71,61,30,3.2,735,727,4404,0,0,0,0,33,71,61,30,3.2,1,22,0,0.0,162,33
ht.a40,1993,9,586,37,83,73,31,3.4,756,748,4554,0,0,0,0,37,83,73,31,3.4,1,18,0,0.0,162,33
ht.a40,1994,10,585,41,92,81,32,3.6,774,766,4679,0,0,0,0,41,92,81,32,3.6,1,17,0,0.0,162,33
ht.a40,1995,11,584,45,100,90,33,3.7,791,783,4799,0,0,0,0,45,100,90,33,3.7,1,19,0,0.0,162,33
ht.a40,1996,12,583,49,109,101,35,3.9,809,802,4929,0,0,0,0,49,109,101,35,3.9,1,52,0,0.0,162,33
ht.a40,1997,13,582,54,120,113,36,4.1,861,822,5073,0,0,0,0,54,120,113,36,4.1,1,27,0,0.0,162,33
ht.a40,1998,14,581,58,128,122,37,4.3,888,837,5177,0,0,0,0,58,128,122,37,4.3,1,15,0,0.0,162,33
ht.a40,1999,15,580,63,138,133,38,4.5,902,851,5278,0,0,0,0,63,138,133,38,4.5,1,26,0,0.0,162,33
ht.a40,2000,16,579,69,151,145,39,4.7,928,866,5388,0,0,0,0,69,151,145,39,4.7,1,44,0,0.0,162,13
ht.a40,2001,17,578,74,162,155,41,4.9,971,881,5491,0,0,0,0,74,162,155,41,4.9,1,109,0,0.0,162,23
ht.a40,2002,18,576,81,175,166,42,5.1,1080,896,5600,0,0,0,0,81,175,166,42,5.1,1,196,0,0.0,162,23
ht.a40,2003,19,575,87,187,176,43,5.3,1276,911,5707,0,0,0,0,87,187,176,43,5.3,1,105,1,0.0,162,23
ht.a40,2004,20,574,93,198,186,45,5.4,1380,925,5805,0,0,0,0,93,198,186,45,5.4,1,77,1,0.0,162,22
ht.a40,2005,21,573,100,211,197,46,5.6,1456,940,5911,0,0,0,0,100,211,197,46,5.6,1,52,1,0.0,162,22
ht.a40,2006,22,572,105,221,206,47,5.8,1507,952,5999,0,0,0,0,105,221,206,47,5.8,1,64,1,0.0,162,22
ht.a40,2007,23,571,111,232,216,49,6.0,1571,965,6092,0,0,0,0,111,232,216,49,6.0,1,93,3,0.0,162,22
ht.a40,2008,24,568,120,247,229,50,6.2,1660,982,6217,0,0,0,0,120,247,229,50,6.2,1,101,11,0.0,162,22
ht.a40,2009,25,555,126,256,237,51,6.4,1750,996,6318,0,0,0,0,126,256,237,51,6.4,1,131,12,0.0,162,22
ht.a40,2010,26,543,132,266,246,52,6.7,1869,1009,6418,0,0,0,0,132,266,246,52,6.7,1,114,10,0.0,162,22
ht.a40,2011,27,533,136,272,251,53,6.8,1973,1019,6493,0,0,0,0,136,272,251,53,6.8,1,121,10,0.0,162,22
ht.a40,2012,28,525,141,279,258,55,7.0,2084,1030,6572,0,0,0,0,141,279,258,55,7.0,1,126,10,0.0,162,21
ht.a40,2013,29,518,145,285,263,56,7.2,2201,1040,6643,0,0,0,0,145,285,263,56,7.2,1,174,13,0.0,162,21
ht.a40,2014,30,509,151,293,271,57,7.4,2362,1052,6732,0,0,0,0,151,293,271,57,7.4,1,194,14,0.0,162,21
ht.a40,2015,31,501,156,301,278,58,7.6,2542,1066,6831,0,0,0,0,156,301,278,58,7.6,1,250,19,0.0,162,21
ht.a40,2016,32,491,163,311,287,59,7.8,2773,1135,7196,0,0,0,0,163,311,287,59,7.8,1,216,17,0.0,162,21
ht.a40,2017,33,484,169,318,294,60,8.0,2972,1297,7991,0,0,0,0,169,318,294,60,8.0,1,207,19,0.0,162,21
ht.a40,2018,34,476,174,325,301,60,8.2,3160,1555,9240,0,0,0,0,174,325,301,60,8.2,1,183,18,0.0,162,21
ht.a40,2019,35,470,179,332,307,61,8.4,3325,1745,10172,0,0,0,0,179,332,307,61,8.4,1,156,16,0.0,162,11
ht.a40,2020,36,465,183,337,312,62,8.5,3465,1916,11007,0,0,0,0,183,337,312,62,8.5,1,164,17,0.0,162,11
ht.a40,2021,37,460,188,343,317,63,8.6,3612,2067,11758,0,0,0,0,188,343,317,63,8.6,1,173,17,0.0,162,11
ht.a40,2022,38,456,192,348,323,64,8.8,3768,2249,12668,0,0,0,0,192,348,323,64,8.8,1,146,18,0.0,162,11
ht.a40,2023,39,451,196,354,328,64,8.9,3897,2389,13395,0,0,0,0,196,354,328,64,8.9,1,127,76,0.0,404,11
ht.a40,2024,40,433,196,350,324,65,9.1,3947,2459,13781,0,0,0,0,196,350,324,65,9.1,0,0,0,0.0,404,11
ht.a40,1984,0,296,141,246,283,80,9.3,3805,3045,15655,288,3231,2481,12451,17,24,29,87,18.9,1,18,1,0.0,162,12
ht.a40,1985,1,141,17,24,29,19,4.7,590,581,3316,0,0,0,0,17,24,29,19,4.7,1,20,0,0.0,601,34
ht.a40,1986,2,608,18,25,29,21,2.3,610,601,3451,0,0,0,0,18,25,29,21,2.3,1,20,0,0.0,162,14
ht.a40,1987,3,607,18,26,30,22,2.3,629,620,3582,0,0,0,0,18,26,30,22,2.3,1,23,0,0.0,162,14
ht.a40,1988,4,606,19,28,31,24,2.4,652,643,3740,0,0,0,0,19,28,31,24,2.4,1,21,1,0.0,162,14
ht.a40,1989,5,605,22,38,36,26,2.6,672,663,3881,0,0,0,0,22,38,36,26,2.6,1,27,0,0.0,162,14
ht.a40,1990,6,604,25,49,44,27,2.8,699,690,4066,0,0,0,0,25,49,44,27,2.8,1,34,0,0.0,162,34
ht.a40,1991,7,603,31,64,57,29,3.0,732,724,4301,0,0,0,0,31,64,57,29,3.0,1,24,0,0.0,162,34
ht.a40,1992,8,602,34,74,65,31,3.2,756,747,4468,0,0,0,0,34,74,65,31,3.2,1,32,0,0.0,162,33
ht.a40,1993,9,601,40,86,77,33,3.5,787,779,4691,0,0,0,0,40,86,77,33,3.5,1,26,0,0.0,162,33
ht.a40,1994,10,600,43,95,86,34,3.6,813,805,4875,0,0,0,0,43,95,86,34,3.6,1,25,0,0.0,162,33
ht.a40,1995,11,599,47,103,95,35,3.8,838,830,5055,0,0,0,0,47,103,95,35,3.8,1,28,0,0.0,162,33
ht.a40,1996,12,598,52,113,106,36,4.0,865,857,5252,0,0,0,0,52,113,106,36,4.0,1,54,0,0.0,162,33
ht.a40,1997,13,597,57,124,118,37,4.2,919,887,5468,0,0,0,0,57,124,118,37,4.2,1,38,0,0.0,162,33
ht.a40,1998,14,595,60,131,126,38,4.3,956,909,5629,0,0,0,0,60,131,126,38,4.3,1,22,0,0.0,162,33
ht.a40,1999,15,594,65,142,137,39,4.5,978,930,5786,0,0,0,0,65,142,137,39,4.5,1,29,0,0.0,162,33
ht.a40,2000,16,593,71,154,149,40,4.7,1006,955,5965,0,0,0,0,71,154,149,40,4.7,1,40,0,0.0,162,33
ht.a40,2001,17,592,77,165,160,41,4.9,1046,977,6132,0,0,0,0,77,165,160,41,4.9,1,87,0,0.0,162,13
ht.a40,2002,18,591,83,177,170,43,5.1,1133,1001,6311,0,0,0,0,83,177,170,43,5.1,1,213,0,0.0,162,13
ht.a40,2003,19,590,90,190,181,44,5.3,1346,1026,6491,0,0,0,0,90,190,181,44,5.3,1,128,1,0.0,162,23
ht.a40,2004,20,589,96,201,191,45,5.5,1473,1048,6657,0,0,0,0,96,201,191,45,5.5,1,69,1,0.0,162,22
ht.a40,2005,21,588,102,213,202,46,5.7,1542,1072,6835,0,0,0,0,102,213,202,46,5.7,1,63,1,0.0,162,22
ht.a40,2006,22,587,108,224,211,48,5.8,1603,1092,6986,0,0,0,0,108,224,211,48,5.8,1,69,1,0.0,162,22
ht.a40,2007,23,586,114,234,220,49,6.0,1671,1113,7146,0,0,0,0,114,234,220,49,6.0,1,96,8,0.0,162,22
ht.a40,2008,24,577,122,247,231,50,6.2,1760,1141,7361,0,0,0,0,122,247,231,50,6.2,1,99,12,0.0,162,22
ht.a40,2009,25,565,128,256,239,51,6.4,1847,1165,7543,0,0,0,0,128,256,239,51,6.4,1,118,12,0.0,162,22
ht.a40,2010,26,553,134,265,247,53,6.7,1952,1189,7735,0,0,0,0,134,265,247,53,6.7,1,105,10,0.0,162,22
ht.a40,2011,27,544,138,272,253,54,6.8,2047,1208,7877,0,0,0,0,138,272,253,54,6.8,1,127,10,0.0,162,22
ht.a40,2012,28,535,143,279,259,55,7.0,2164,1227,8030,0,0,0,0,143,279,259,55,7.0,1,115,9,0.0,162,21
ht.a40,2013,29,528,147,285,264,56,7.1,2269,1245,8167,0,0,0,0,147,285,264,56,7.1,1,166,12,0.0,162,21
ht.a40,2014,30,520,153,293,271,57,7.3,2423,1268,8345,0,0,0,0,153,293,271,57,7.3,1,175,13,0.0,162,21
ht.a40,2015,31,512,158,300,278,58,7.5,2586,1289,8512,0,0,0,0,158,300,278,58,7.5,1,227,17,0.0,162,21
ht.a40,2016,32,503,165,310,286,59,7.8,2796,1317,8728,0,0,0,0,165,310,286,59,7.8,1,220,15,0.0,162,21
ht.a40,2017,33,495,170,317,293,60,7.9,3000,1435,9353,0,0,0,0,170,317,293,60,7.9,1,221,17,0.0,162,21
ht.a40,2018,34,488,176,324,299,61,8.1,3204,1631,10353,0,0,0,0,176,324,299,61,8.1,1,199,17,0.0,162,21
ht.a40,2019,35,482,181,331,305,61,8.3,3386,1850,11448,0,0,0,0,181,331,305,61,8.3,1,155,14,0.0,404,21
ht.a40,2020,36,477,185,336,310,62,8.4,3527,1995,12176,0,0,0,0,185,336,310,62,8.4,1,148,14,0.0,404,11
ht.a40,2021,37,473,188,341,315,63,8.5,3661,2147,12944,0,0,0,0,188,341,315,63,8.5,1,153,14,0.0,404,11
ht.a40,2022,38,469,192,346,319,64,8.7,3799,2252,13496,0,0,0,0,192,346,319,64,8.7,1,136,33,0.0,404,11
ht.a40,2023,39,460,195,348,321,64,8.8,3903,2351,14020,0,0,0,0,195,348,321,64,8.8,1,124,73,0.0,404,11
ht.a40,2024,40,441,194,344,318,65,9.0,3954,2435,14484,0,0,0,0,194,344,318,65,9.0,0,0,0,0.0,404,11
ht.a40,1984,0,285,105,192,211,74,8.2,2506,1665,8892,278,1901,1068,5366,17,23,26,86,19.9,1,13,1,0.0,404,12
ht.a40,1985,1,165,17,23,26,18,4.3,618,609,3611,0,0,0,0,17,23,26,18,4.3,1,14,0,0.0,404,34
ht.a40,1986,2,632,17,24,26,19,2.2,631,622,3702,0,0,0,0,17,24,26,19,2.2,1,14,0,0.0,162,32
ht.a40,1987,3,631,18,25,26,21,2.3,644,635,3792,0,0,0,0,18,25,26,21,2.3,1,16,0,0.0,162,34
ht.a40,1988,4,630,18,26,27,22,2.3,659,651,3896,0,0,0,0,18,26,27,22,2.3,1,14,0,0.0,162,34
ht.a40,1989,5,629,20,36,32,24,2.4,673,664,3988,0,0,0,0,20,36,32,24,2.4,1,18,0,0.0,162,34
ht.a40,1990,6,628,23,45,39,25,2.6,690,682,4109,0,0,0,0,23,45,39,25,2.6,1,22,0,0.0,162,34
ht.a40,1991,7,627,28,60,50,26,2.9,712,703,4256,0,0,0,0,28,60,50,26,2.9,1,15,0,0.0,162,34
